step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.010,-0.152,-0.046,+0.000,+0.003,+0.051,+0.015,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.009,-0.125,-0.042,+0.000,+0.003,+0.042,+0.014,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
2,0.270,-0.010,-0.102,-0.042,+0.000,+0.003,+0.034,+0.014,-0.003,-0.003,+0.004,-2.91,-0.01,-9.38,-0.001,+0.301,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.009,-0.071,-0.042,+0.000,+0.003,+0.024,+0.014,+0.004,+0.105,+0.002,-2.06,+0.03,-10.07,+0.003,+0.202,1,-0.002,+0.00,+0.000,+0.0,0,
4,0.270,-0.008,-0.028,-0.037,+0.000,+0.003,+0.009,+0.012,-0.002,+0.354,+0.026,-0.48,+0.00,-9.50,+0.000,+0.051,1,-0.002,+0.00,+0.000,+0.0,0,
5,0.270,+0.000,-0.043,-0.033,+0.000,-0.000,+0.014,+0.011,+0.048,+0.152,+0.142,-0.08,+0.00,-9.59,+0.000,+0.008,1,-0.001,+0.00,+0.000,+0.0,0,
6,0.270,+0.003,-0.049,-0.009,+0.000,-0.001,+0.016,+0.003,+0.012,+0.089,+0.104,-0.01,+0.00,-9.92,+0.000,+0.001,1,-0.002,+0.00,+0.000,+0.0,0,
7,0.270,+0.003,-0.043,+0.000,+0.000,-0.001,+0.014,-0.000,-0.005,+0.146,+0.047,-0.02,-0.00,-10.03,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
8,0.270,+0.003,-0.042,+0.000,+0.000,-0.001,+0.014,-0.000,-0.003,+0.138,-0.006,-0.02,-0.00,-10.09,-0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
9,0.270,+0.005,-0.042,+0.012,+0.000,-0.002,+0.014,-0.004,-0.002,+0.118,-0.012,-0.03,-0.00,-10.10,-0.000,+0.003,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.001,-0.041,+0.000,+0.000,-0.000,+0.014,-0.000,-0.008,+0.120,-0.009,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.002,+0.00,+0.000,+0.0,0,
11,0.270,-0.002,-0.041,-0.014,+0.000,+0.001,+0.014,+0.005,-0.006,+0.116,-0.021,-0.04,-0.00,-10.11,-0.000,+0.004,1,-0.001,+0.00,+0.000,+0.0,0,
12,0.270,-0.002,-0.041,-0.014,+0.000,+0.001,+0.014,+0.005,+0.002,+0.112,-0.005,-0.05,-0.00,-10.11,-0.000,+0.005,1,-0.001,+0.00,+0.000,+0.0,0,
13,0.270,+0.003,-0.042,+0.002,+0.000,-0.001,+0.014,-0.001,+0.007,+0.111,+0.034,-0.06,+0.00,-10.10,+0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
14,0.270,+0.001,-0.041,-0.005,+0.000,-0.000,+0.014,+0.002,+0.003,+0.111,+0.040,-0.07,+0.00,-10.09,+0.000,+0.007,1,-0.002,+0.00,+0.000,+0.0,0,
15,0.270,-0.000,-0.040,-0.005,+0.000,+0.000,+0.013,+0.002,-0.005,+0.109,+0.005,-0.09,-0.00,-10.09,-0.000,+0.009,1,-0.002,+0.00,+0.000,+0.0,0,
16,0.277,+0.001,-0.040,-0.003,+0.014,-0.000,+0.013,+0.001,+0.001,+0.106,-0.000,-0.10,+0.00,-10.08,+0.000,+0.010,1,-0.002,+0.00,+0.000,+0.0,0,
17,0.280,+0.003,-0.039,+0.007,+0.020,-0.001,+0.013,-0.002,+0.000,+0.104,+0.011,-0.12,-0.00,-10.21,-0.000,+0.012,1,-0.001,+0.00,+0.000,+0.0,0,
18,0.281,+0.001,-0.040,-0.000,+0.023,-0.000,+0.013,+0.000,-0.005,+0.102,+0.004,-0.14,-0.00,-10.39,-0.000,+0.013,1,-0.002,+0.00,+0.000,+0.0,0,
