step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.270,-0.007,-0.116,-0.029,+0.000,+0.002,+0.039,+0.010,+0.000,+0.000,-0.000,-3.00,-0.00,-9.34,-0.000,+0.311,1,-0.001,+0.00,+0.000,+0.0,0,
1,0.270,-0.005,-0.091,-0.021,+0.000,+0.002,+0.030,+0.007,+0.001,-0.006,+0.000,-2.97,-0.01,-9.48,-0.001,+0.303,1,-0.002,+0.00,+0.000,+0.0,0,
2,0.270,-0.005,-0.074,-0.015,+0.000,+0.002,+0.025,+0.005,-0.010,+0.003,+0.000,-2.06,+0.00,-9.49,+0.000,+0.214,1,-0.002,+0.00,+0.000,+0.0,0,
3,0.270,-0.008,-0.030,-0.031,+0.000,+0.003,+0.010,+0.010,-0.001,+0.275,+0.000,-0.70,-0.01,-9.73,-0.001,+0.072,1,-0.001,+0.00,+0.000,+0.0,0,
4,0.270,+0.003,-0.026,-0.009,+0.000,-0.001,+0.009,+0.003,+0.036,+0.153,+0.076,-1.06,+0.00,-9.52,+0.000,+0.110,1,+0.023,+0.00,+0.025,+0.0,0,
5,0.270,+0.004,-0.037,+0.006,+0.000,-0.001,+0.012,-0.002,+0.006,+0.057,+0.076,-0.00,-0.00,-9.88,-0.000,+0.000,1,-0.002,+0.00,+0.000,+0.0,0,
6,0.270,-0.004,-0.031,-0.020,+0.000,+0.001,+0.010,+0.007,-0.011,+0.103,+0.003,-0.01,-0.00,-10.03,-0.000,+0.001,1,+0.008,+0.00,+0.010,+0.0,0,
7,0.270,-0.004,-0.030,-0.025,+0.000,+0.001,+0.010,+0.008,+0.002,+0.109,-0.022,-0.01,-0.00,-10.08,-0.000,+0.001,1,-0.001,+0.00,+0.000,+0.0,0,
8,0.270,-0.001,-0.031,-0.022,+0.000,+0.000,+0.010,+0.007,+0.015,+0.090,+0.024,-0.02,+0.00,-10.10,+0.000,+0.002,1,+0.003,+0.00,+0.004,+0.0,0,
9,0.270,-0.001,-0.032,-0.019,+0.000,+0.000,+0.011,+0.006,+0.008,+0.088,+0.070,-0.03,+0.00,-10.11,+0.000,+0.002,1,-0.002,+0.00,+0.000,+0.0,0,
10,0.270,+0.002,-0.029,-0.005,+0.000,-0.001,+0.010,+0.002,+0.003,+0.090,+0.056,-0.34,-0.00,-10.03,-0.000,+0.033,1,+0.002,+0.00,+0.003,+0.0,0,
11,0.270,+0.001,-0.029,-0.005,+0.000,-0.000,+0.010,+0.002,-0.001,+0.082,+0.020,-0.05,-0.00,-10.11,-0.000,+0.005,1,-0.002,+0.00,+0.000,+0.0,0,
12,0.270,+0.003,-0.030,+0.005,+0.000,-0.001,+0.010,-0.002,-0.003,+0.079,+0.001,-0.06,-0.00,-10.10,-0.000,+0.006,1,-0.002,+0.00,+0.000,+0.0,0,
13,0.270,+0.003,-0.027,+0.005,+0.000,-0.001,+0.009,-0.002,-0.002,+0.080,+0.001,-0.49,-0.00,-9.98,-0.000,+0.049,1,-0.001,+0.00,+0.000,+0.0,0,
14,0.272,-0.001,-0.027,-0.006,+0.004,+0.000,+0.009,+0.002,-0.006,+0.078,-0.007,-0.08,-0.00,-10.09,-0.000,+0.008,1,-0.000,+0.00,+0.002,+0.0,0,
15,0.273,+0.001,-0.028,-0.004,+0.006,-0.000,+0.009,+0.001,+0.001,+0.071,-0.000,-0.09,-0.00,-10.14,-0.000,+0.009,1,-0.001,+0.00,+0.000,+0.0,0,
16,0.273,+0.001,-0.029,-0.004,+0.006,-0.000,+0.010,+0.001,+0.002,+0.072,+0.015,-0.11,+0.00,-10.17,+0.000,+0.011,1,+0.031,+0.00,+0.033,+0.0,0,
