step,thrust_cmd,roll_cmd,pitch_cmd,yaw_cmd,a_thrust,a_roll,a_pitch,a_yaw,gyro_x,gyro_y,gyro_z,ax,ay,az,tilt_roll,tilt_pitch,gate_visible,reward,r_collision,r_progress,r_gate,active_gate,term_reason
0,0.282,+0.000,-0.152,-0.000,+0.025,-0.000,+0.051,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,-0.002,+0.00,+0.000,+0.0,0,
1,0.282,+0.000,-0.125,-0.000,+0.025,-0.000,+0.042,+0.000,+0.000,+0.000,-0.000,-3.00,+0.00,-9.34,+0.000,+0.311,1,+0.000,+0.00,+0.002,+0.0,0,
2,0.282,-0.000,-0.102,-0.000,+0.025,+0.000,+0.034,+0.000,-0.001,-0.004,+0.000,-2.95,+0.01,-9.49,+0.001,+0.301,1,-0.004,+0.00,-0.002,+0.0,0,
3,0.282,+0.001,-0.069,-0.000,+0.025,-0.000,+0.023,+0.000,+0.003,+0.150,+0.001,-1.80,+0.02,-10.14,+0.002,+0.175,1,+0.001,+0.00,+0.002,+0.0,0,
4,0.282,+0.000,-0.032,-0.000,+0.025,-0.000,+0.011,+0.000,-0.002,+0.372,-0.000,-0.02,+0.00,-9.43,+0.000,+0.003,1,-0.001,+0.00,+0.001,+0.0,0,
5,0.282,-0.000,-0.054,-0.000,+0.025,+0.000,+0.018,+0.000,-0.002,+0.114,-0.001,-0.01,-0.00,-10.27,-0.000,+0.001,1,+0.013,+0.00,+0.015,+0.0,0,
6,0.282,+0.000,-0.048,-0.000,+0.025,-0.000,+0.016,+0.000,+0.000,+0.144,+0.000,-0.02,+0.00,-10.65,+0.000,+0.002,1,+0.058,+0.00,+0.060,+0.0,0,
7,0.282,+0.000,-0.045,-0.000,+0.025,-0.000,+0.015,+0.000,-0.001,+0.146,+0.000,-0.02,-0.00,-10.76,-0.000,+0.002,1,+0.001,+0.00,+0.002,+0.0,0,
8,0.282,+0.000,-0.046,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.129,+0.000,-0.02,-0.00,-10.79,-0.000,+0.002,1,+0.030,+0.00,+0.031,+0.0,0,
9,0.282,+0.000,-0.045,-0.000,+0.025,-0.000,+0.015,+0.000,-0.000,+0.127,-0.000,-0.03,-0.00,-10.81,-0.000,+0.003,1,+0.028,+0.00,+0.029,+0.0,0,
10,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.125,-0.000,-0.04,-0.00,-10.80,-0.000,+0.003,1,-0.140,+0.00,-0.139,+0.0,0,
11,0.282,+0.000,-0.043,-0.000,+0.025,-0.000,+0.014,+0.000,-0.000,+0.118,+0.000,-0.05,-0.00,-10.80,-0.000,+0.004,1,+0.005,+0.00,+0.007,+0.0,0,
12,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.115,+0.000,-0.06,-0.00,-10.79,-0.000,+0.005,1,-0.003,+0.00,-0.001,+0.0,0,
13,0.282,-0.000,-0.043,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.113,-0.000,-0.07,-0.00,-10.78,-0.000,+0.006,1,+0.002,+0.00,+0.003,+0.0,0,
14,0.282,-0.000,-0.042,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.112,-0.000,-0.08,-0.00,-10.77,-0.000,+0.007,1,+0.187,+0.00,+0.188,+0.0,0,
15,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.110,+0.000,-0.09,-0.00,-10.75,-0.000,+0.009,1,-0.117,+0.00,-0.115,+0.0,0,
16,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.107,+0.000,-0.11,-0.00,-10.74,-0.000,+0.010,1,+0.005,+0.00,+0.007,+0.0,0,
17,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.105,+0.000,-0.12,-0.00,-10.73,-0.000,+0.011,1,+0.009,+0.00,+0.010,+0.0,0,
18,0.282,-0.000,-0.041,-0.000,+0.025,+0.000,+0.014,+0.000,-0.000,+0.103,-0.000,-0.14,-0.00,-10.72,-0.000,+0.013,1,+0.100,+0.00,+0.102,+0.0,0,
19,0.282,-0.000,-0.040,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.103,-0.000,-0.16,-0.00,-10.70,-0.000,+0.015,1,-0.103,+0.00,-0.102,+0.0,0,
20,0.282,-0.000,-0.039,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.101,+0.000,-0.18,-0.00,-10.69,-0.000,+0.017,1,-0.026,+0.00,-0.024,+0.0,0,
21,0.282,-0.000,-0.038,-0.000,+0.025,+0.000,+0.013,+0.000,-0.000,+0.099,+0.000,-0.21,-0.00,-10.68,-0.000,+0.019,1,+0.000,+0.00,+0.002,+0.0,0,
22,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,-0.000,+0.096,+0.000,-0.23,+0.00,-10.66,+0.000,+0.022,1,-0.037,+0.00,-0.036,+0.0,0,
23,0.282,-0.000,-0.037,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.094,+0.000,-0.28,-0.00,-10.64,-0.000,+0.026,1,+0.002,+0.00,+0.004,+0.0,0,
24,0.282,-0.000,-0.036,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.093,+0.000,-0.27,-0.00,-10.64,-0.000,+0.026,1,-0.004,+0.00,-0.002,+0.0,0,
25,0.282,-0.000,-0.035,-0.000,+0.025,+0.000,+0.012,+0.000,+0.000,+0.091,-0.000,-0.31,-0.00,-10.62,-0.000,+0.030,1,+0.006,+0.00,+0.008,+0.0,0,
26,0.282,-0.000,-0.034,-0.000,+0.025,+0.000,+0.011,+0.000,+0.000,+0.088,-0.000,-0.34,+0.00,-10.61,+0.000,+0.032,1,+0.005,+0.00,+0.006,+0.0,0,
27,0.282,-0.000,-0.033,-0.000,+0.025,+0.000,+0.011,+0.000,+0.000,+0.086,-0.000,-0.37,+0.00,-10.60,+0.000,+0.035,1,-0.002,+0.00,-0.001,+0.0,0,
